"Player","Pos","Team                     Signed With","Age                     At Signing","Start                     Year","End                     Year","Yrs","Value","Average                     Salary","Average %                     % of Cap At Sign","Signing Bonus","Guarantee                     at Sign","Practical                     Guarantee","2-Year                     Cash Total","3-Year                     Cash Total"
"Terry McLaurin","WR","WAS                  WAS","26","2022","2025","3","$68,364,000","$22,788,000","10.95%","$28,000,000","$34,654,000","$53,154,000","$34,904,000","$53,404,000"
"Elgton Jenkins","G","GB                  GB","26","2022","2026","4","$68,000,000","$17,000,000","8.17%","$24,000,000","$24,000,000","$24,000,000","$29,623,407","$39,323,407"
"Emmanuel Ogbah","DL","MIA                  MIA","28","2022","2025","4","$65,400,000","$16,350,000","7.85%","$13,000,000","$32,000,000","$32,000,000","$32,494,112","$48,294,112"
"D.J. Moore","WR","CAR                  CAR","24","2022","2025","3","$61,884,000","$20,628,000","9.91%","$19,500,000","$41,610,000","$41,610,000","$40,900,000","$56,950,000"
"Jack Conklin","RT","CLE                  CLE","28","2022","2026","4","$60,000,000","$15,000,000","7.20%","$600,000","$12,750,000","$28,850,000","$27,208,823","$43,501,698"
"Erik McCoy","C","NO                  NO","24","2022","2027","5","$60,000,000","$12,000,000","5.76%","$8,000,000","$20,090,000","$20,090,000","$20,090,000","$30,190,000"
"Mike Williams","WR","LAC                  LAC","27","2022","2024","3","$60,000,000","$20,000,000","9.61%","$21,000,000","$40,000,000","$40,000,000","$40,000,000","$60,000,000"
"Chris Godwin","WR","TB                  TB","25","2022","2024","3","$60,000,000","$20,000,000","9.61%","$18,750,000","$40,000,000","$40,000,000","$40,000,000","$60,000,000"
"Michael Gallup","WR","DAL                  DAL","26","2022","2026","5","$57,500,000","$11,500,000","5.52%","$10,000,000","$23,000,000","$27,000,000","$24,173,522","$24,173,522"
"Jake Matthews","LT","ATL                  ATL","29","2022","2026","3","$55,000,000","$18,333,333","8.81%","$12,500,000","$26,558,823","$52,558,823","$37,108,796","$52,682,305"
"David Njoku","TE","CLE                  CLE","25","2022","2025","4","$54,750,000","$13,687,500","6.57%","$11,465,000","$17,000,000","$28,000,000","$25,000,000","$39,569,213"
"Cam Robinson","LT","JAX                  JAX","26","2022","2024","3","$54,000,000","$18,000,000","8.65%","$15,000,000","$33,000,000","$33,000,000","$30,415,020","$33,003,250"
"Preston Smith","LB","GB                  GB","29","2022","2026","4","$52,000,000","$13,000,000","6.24%","$12,200,000","$12,200,000","$12,200,000","$24,600,000","$26,623,529"
"Dawson Knox","TE","BUF                  BUF","25","2022","2026","4","$52,000,000","$13,000,000","6.24%","$7,000,000","$19,920,000","$31,200,000","$20,440,000","$30,940,000"
"D.J. Humphries","LT","ARI                  ARI","28","2022","2025","3","$51,763,530","$17,254,510","8.29%","$17,000,000","$32,823,529","$32,823,529","$34,728,172","$50,718,172"
"Chandler Jones","DL","LV                  LV","31","2022","2024","3","$51,000,000","$17,000,000","8.17%","$12,000,000","$32,000,000","$32,000,000","$34,412,000","$51,412,000"
"Darren Waller","TE","LV                  LV","29","2022","2026","3","$51,000,000","$17,000,000","8.17%","$825,000","$19,250,000","$22,000,000","$23,700,000","$35,700,000"
"Grady Jarrett","DL","ATL                  ATL","28","2022","2025","3","$50,470,000","$16,823,333","8.08%","$16,500,000","$34,470,000","$34,470,000","$34,485,472","$50,784,122"
"De'Vondre Campbell","OLB","GB                  GB","28","2022","2026","5","$50,000,000","$10,000,000","4.80%","$15,000,000","$15,000,000","$15,000,000","$21,323,531","$21,323,531"
"Bobby Wagner","LB","LAR                  LAR","31","2022","2026","5","$50,000,000","$10,000,000","4.80%","$5,000,000","$10,000,000","$20,000,000","$18,250,000","$29,250,000"
"Brandon Scherff","G","JAX                  JAX","30","2022","2024","3","$49,500,000","$16,500,000","7.93%","$15,000,000","$30,000,000","$30,000,000","$33,882,368","$44,382,368"
"Allen Robinson","WR","LAR                  LAR","28","2022","2024","3","$46,500,000","$15,500,000","7.44%","$14,000,000","$30,750,000","$30,750,000","$20,500,000","$30,500,000"
"Haason Reddick","ED","PHI                  PHI","27","2022","2024","3","$45,000,000","$15,000,000","7.20%","$14,215,000","$30,000,000","$30,000,000","$31,500,000","$46,341,689"
"Foyesade Oluokun","LB","JAX                  JAX","26","2022","2024","3","$45,000,000","$15,000,000","7.20%","$12,500,000","$28,000,000","$28,000,000","$30,000,000","$45,000,000"
"Carlton Davis","CB","TB                  TB","25","2022","2024","3","$44,500,000","$14,833,333","7.12%","$10,000,000","$24,500,000","$30,000,000","$29,735,300","$44,235,300"
"Za'Darius Smith","ED","MIN                  MIN","29","2022","2024","3","$42,000,000","$14,000,000","6.72%","$5,000,000","$6,450,000","$11,500,000","$24,823,520","$44,823,520"
"Charvarius Ward","CB","SF                  SF","26","2022","2024","3","$40,500,000","$13,500,000","6.48%","$12,025,000","$18,060,000","$26,620,000","$27,500,000","$41,000,000"
"DeMarcus Lawrence","ED","DAL                  DAL","29","2022","2024","3","$40,000,000","$13,333,333","6.40%","$12,000,000","$30,000,000","$30,000,000","$30,000,000","$40,000,000"
"Laken Tomlinson","G","NYJ                  NYJ","29","2022","2024","3","$40,000,000","$13,333,333","6.40%","$12,780,000","$23,900,000","$23,900,000","$26,976,464","$39,976,464"
"Joseph Noteboom","LT","LAR                  LAR","26","2022","2024","3","$40,000,000","$13,333,333","6.40%","$10,000,000","$16,500,000","$25,000,000","$25,000,000","$31,176,470"
"Brandin Cooks","WR","HOU                  HOU","28","2022","2024","2","$39,764,000","$19,882,000","9.55%","$16,000,000","$36,000,000","$36,000,000","$30,352,932","$38,352,932"
"Quandre Diggs","SS","SEA                  SEA","28","2022","2024","3","$39,000,000","$13,000,000","6.24%","$12,300,000","$13,490,000","$26,980,000","$28,000,000","$39,000,000"
"Ryan Jensen","C","TB                  TB","30","2022","2024","3","$39,000,000","$13,000,000","6.24%","","$23,000,000","$26,500,000","$26,500,000","$27,710,000"
"Travon Walker","ED","JAX                  JAX","21","2022","2026","4","$37,372,621","$9,343,155","4.49%","$24,360,088","$37,372,621","$37,372,621","$27,488,844","$31,591,356"
"Diontae Johnson","WR","PIT                  PIT","25","2022","2024","2","$36,710,000","$18,355,000","8.82%","$17,500,000","$19,000,000","$27,000,000","$29,501,180","$29,626,180"
"Jalen Thompson","S","ARI                  ARI","24","2022","2025","3","$36,000,000","$12,000,000","5.76%","$10,170,000","$20,170,000","$20,170,000","$20,459,548","$28,991,970"
"Aidan Hutchinson","DL","DET                  DET","21","2022","2026","4","$35,713,386","$8,928,347","4.29%","$23,153,372","$35,713,386","$35,713,386","$26,186,708","$30,138,380"
"Donte Jackson","CB","CAR                  CAR","26","2022","2024","3","$35,180,000","$11,726,667","5.63%","$11,000,000","$16,757,500","$16,757,500","$23,757,500","$34,380,000"
"Alex Cappa","G","CIN                  CIN","26","2022","2025","4","$35,000,000","$8,750,000","4.20%","$9,000,000","$11,000,000","$11,000,000","$19,911,772","$27,060,637"
"Kirk Cousins","QB","MIN                  MIN","33","2022","2023","1","$35,000,000","$35,000,000","16.81%","$25,000,000","$35,000,000","$35,000,000","$70,000,000","$70,000,000"
"Derek Stingley Jr.","CB","HOU                  HOU","20","2022","2026","4","$34,657,513","$8,664,378","4.16%","$22,385,464","$34,657,513","$34,657,513","$25,370,806","$29,226,489"
"Rob Havenstein","RT","LAR                  LAR","29","2022","2025","3","$34,500,000","$11,500,000","5.52%","$6,176,470","$19,176,470","$24,176,470","$20,176,470","$31,676,470"
"Ahmad Gardner","CB","NYJ                  NYJ","20","2022","2026","4","$33,450,801","$8,362,700","4.02%","$21,507,856","$33,450,801","$33,450,801","$24,438,347","$28,184,329"
"D.J. Reed","CB","NYJ                  NYJ","25","2022","2024","3","$33,000,000","$11,000,000","5.28%","$9,465,000","$10,500,000","$10,500,000","$21,911,741","$32,911,741"
"Hunter Renfrow","WR","LV                  LV","26","2022","2024","2","$32,329,000","$16,164,500","7.76%","$9,180,000","$14,500,000","$21,000,000","$22,062,000","$33,944,000"
"Zach Ertz","TE","ARI                  ARI","31","2022","2024","3","$31,650,000","$10,550,000","5.07%","$8,000,000","$14,500,000","$17,500,000","$21,497,050","$31,547,050"
"Justin Reid","S","KC                  KC","24","2022","2024","3","$31,500,000","$10,500,000","5.04%","$10,500,000","$20,485,000","$20,485,000","$20,750,000","$31,470,000"
"Kayvon Thibodeaux","ED","NYG                  NYG","21","2022","2026","4","$31,339,038","$7,834,760","3.76%","$19,972,028","$31,339,038","$31,339,038","$22,806,530","$26,360,533"
"Frank Clark","DE","KC                  KC","28","2022","2023","2","$30,175,000","$15,087,500","7.25%","$4,550,000","$8,275,000","$8,275,000","$33,300,000","$33,300,000"
"Russell Gage","WR","TB                  TB","25","2022","2024","3","$30,000,000","$10,000,000","4.80%","","$15,000,000","$20,000,000","$17,000,000","$27,000,000"
"D.J. Jones","DL","DEN                  DEN","26","2022","2024","3","$30,000,000","$10,000,000","4.80%","$8,965,000","$20,000,000","$20,000,000","$20,000,000","$30,000,000"
"B.J. Hill","DL","CIN                  CIN","26","2022","2024","3","$30,000,000","$10,000,000","4.80%","$10,000,000","$13,000,000","$13,000,000","$22,500,000","$30,061,245"
"Amani Hooker","S","TEN                  TEN","23","2022","2025","3","$30,000,000","$10,000,000","4.80%","$10,000,000","$17,150,000","$17,150,000","$17,417,644","$24,817,644"
"Marquez Valdes-Scantling","WR","KC                  KC","27","2022","2024","3","$30,000,000","$10,000,000","4.80%","$6,000,000","$8,560,000","$15,000,000","$17,980,000","$29,980,000"
"Foley Fatukasi","DL","JAX                  JAX","26","2022","2024","3","$30,000,000","$10,000,000","4.80%","$10,000,000","$20,000,000","$20,000,000","$21,852,919","$29,852,919"
"Darious Williams","CB","JAX                  JAX","28","2022","2024","3","$30,000,000","$10,000,000","4.80%","$1,500,000","$18,000,000","$18,000,000","$20,000,000","$31,000,000"
"Robbie Chosen","WR","CAR                  CAR","28","2022","2023","2","$29,500,000","$14,750,000","7.08%","$11,510,000","$20,500,000","$20,500,000","$13,190,000","$25,190,000"
"Chukwuma Okorafor","LT","PIT                  PIT","24","2022","2024","3","$29,250,000","$9,750,000","4.68%","$9,250,000","$9,250,000","$9,250,000","$20,500,000","$29,250,000"
"Tyrann Mathieu","S","NO                  NO","29","2022","2024","3","$28,300,000","$9,433,333","4.53%","$9,500,000","$18,000,000","$18,000,000","$18,000,000","$27,000,000"
"Jameis Winston","QB","NO                  NO","28","2022","2023","2","$28,000,000","$14,000,000","6.72%","$14,000,000","$15,200,000","$21,000,000","$28,000,000","$28,000,000"
"Ikem Ekwonu","LT","CAR                  CAR","21","2022","2026","4","$27,568,052","$6,892,013","3.31%","$17,229,492","$27,568,052","$27,568,052","$19,892,585","$23,240,208"
"James Daniels","G","PIT                  PIT","24","2022","2024","3","$26,500,000","$8,833,333","4.24%","$8,750,000","$8,750,000","$8,750,000","$18,250,000","$26,500,000"
"Austin Corbett","C","CAR                  CAR","26","2022","2024","3","$26,250,000","$8,750,000","4.20%","$9,765,000","$19,600,000","$19,600,000","$20,000,000","$26,281,580"
"Tracy Walker","S","DET                  DET","26","2022","2024","3","$25,000,000","$8,333,333","4.00%","$6,965,000","$16,000,000","$16,950,000","$17,000,000","$25,000,000"
"Evan Neal","RT","NYG                  NYG","21","2022","2025","4","$24,551,258","$6,137,815","2.95%","$15,035,460","$24,551,258","$24,551,258","$17,561,426","$20,498,359"
"Younghoe Koo","K","ATL                  ATL","27","2022","2026","5","$24,250,000","$4,850,000","2.33%","$6,250,000","$8,000,000","$11,500,000","$11,513,137","$15,513,137"
"Justin Tucker","K","BAL                  BAL","32","2022","2027","4","$24,000,000","$6,000,000","2.88%","$5,500,000","$14,000,000","$17,500,000","$14,000,000","$17,555,682"
"Sebastian Joseph","DL","LAC                  LAC","26","2022","2024","3","$24,000,000","$8,000,000","3.84%","$7,500,000","$16,500,000","$16,500,000","$16,500,000","$24,000,000"
"Zay Jones","WR","JAX                  JAX","26","2022","2024","3","$24,000,000","$8,000,000","3.84%","$5,500,000","$14,000,000","$14,000,000","$16,485,275","$24,485,275"
"C.J. Uzomah","TE","NYJ                  NYJ","28","2022","2024","3","$24,000,000","$8,000,000","3.84%","$5,000,000","$15,000,000","$15,000,000","$16,000,000","$24,000,000"
"Will Dissly","TE","SEA                  SEA","25","2022","2024","3","$24,000,000","$8,000,000","3.84%","$9,300,000","$10,340,000","$15,980,000","$16,910,000","$23,910,000"
"Marcus Maye","S","NO                  NO","27","2022","2024","3","$22,500,000","$7,500,000","3.60%","$6,000,000","$14,500,000","$14,500,000","$14,750,002","$22,250,002"
"Cedrick Wilson","WR","MIA                  MIA","26","2022","2023","3","$22,050,000","$7,350,000","3.53%","$3,000,000","$12,750,000","$12,750,000","$12,750,000","$12,750,000"
"Drake London","WR","ATL                  ATL","20","2022","2026","4","$21,534,468","$5,383,617","2.59%","$12,841,432","$21,534,469","$21,534,469","$15,386,780","$18,274,940"
"Charles Cross","LT","SEA                  SEA","21","2022","2026","4","$21,383,626","$5,345,907","2.57%","$12,731,728","$21,383,626","$21,383,626","$15,113,711","$17,762,677"
"James Conner","RB","ARI                  ARI","26","2022","2024","3","$21,000,000","$7,000,000","3.36%","$6,000,000","$13,500,000","$13,500,000","$16,442,635","$22,440,195"
"Leonard Fournette","RB","TB                  TB","26","2022","2024","3","$21,000,000","$7,000,000","3.36%","","$9,000,000","$12,000,000","$13,970,576","$20,970,576"
"La'el Collins","G","CIN                  CIN","28","2022","2024","3","$21,000,000","$7,000,000","3.36%","$5,000,000","$5,000,000","$5,000,000","$15,800,000","$22,800,000"
"Rasul Douglas","CB","GB                  GB","27","2022","2024","3","$21,000,000","$7,000,000","3.36%","$5,300,000","$5,300,000","$5,300,000","$7,864,706","$15,600,528"
"Davon Godchaux","DL","NE                  NE","27","2022","2024","2","$20,800,000","$10,400,000","5.00%","$10,500,000","$15,350,000","$15,350,000","$20,000,000","$28,300,000"
"Garrett Wilson","WR","NYJ                  NYJ","21","2022","2026","4","$20,554,006","$5,138,502","2.47%","$12,128,368","$20,554,006","$20,554,006","$14,472,641","$17,046,187"
"Tyler Conklin","TE","NYJ                  NYJ","26","2022","2024","3","$20,250,000","$6,750,000","3.24%","$5,065,000","$10,000,000","$10,000,000","$13,711,760","$20,711,760"
"Davante Adams","WR","GB                  GB","29","2022","2022","1","$20,145,000","$20,145,000","9.68%","","","","$20,145,000","$20,145,000"
"Chris Boswell","K","PIT                  PIT","31","2022","2026","4","$20,000,000","$5,000,000","2.40%","$8,000,000","$9,760,000","$12,500,000","$13,865,882","$16,985,882"
"Duane Brown","LT","NYJ                  NYJ","36","2022","2023","2","$20,000,000","$10,000,000","4.80%","$7,880,000","$9,000,000","$9,000,000","$18,999,991","$18,999,991"
"Stephon Gilmore","CB","IND                  IND","31","2022","2023","2","$20,000,000","$10,000,000","4.80%","$4,000,000","$9,510,000","$14,000,000","$21,970,000","$21,970,000"
"Harrison Phillips","DL","MIN                  MIN","25","2022","2024","3","$19,500,000","$6,500,000","3.12%","$7,000,000","$8,450,000","$12,900,000","$13,000,000","$19,500,000"
"Mitch Morse","C","BUF                  BUF","29","2022","2024","2","$19,500,000","$9,750,000","4.68%","$7,500,000","$10,640,000","$12,000,000","$19,520,000","$28,020,000"
"Chris Olave","WR","NO                  NO","21","2022","2026","4","$19,271,874","$4,817,969","2.31%","$11,195,908","$19,271,874","$19,271,874","$13,481,902","$15,938,891"
"Micah Hyde","SS","BUF                  BUF","30","2022","2023","2","$19,250,000","$9,625,000","4.62%","$7,500,000","$9,600,000","$15,800,000","$17,435,294","$24,582,352"
"Chris Godwin","WR","TB                  TB","25","2022","2022","1","$19,179,600","$19,179,600","9.21%","","","","$19,179,600","$19,179,600"
"Uchenna Nwosu","LB","SEA                  SEA","25","2022","2023","2","$19,055,000","$9,527,500","4.58%","$9,500,000","$10,535,000","$10,535,000","$19,055,000","$19,055,000"
"Marcus Mariota","QB","ATL                  ATL","28","2022","2023","2","$18,750,000","$9,375,000","4.50%","$5,000,000","$6,750,000","$6,750,000","$18,750,000","$18,750,000"
"Mark Glowinski","G","NYG                  NYG","29","2022","2024","3","$18,300,000","$6,100,000","2.93%","$4,500,000","$11,400,000","$11,400,000","$13,094,116","$18,794,116"
"Brian Allen","C","LAR                  LAR","26","2022","2024","3","$18,000,000","$6,000,000","2.88%","$4,000,000","$6,000,000","$10,000,000","$8,000,000","$15,000,000"
"Ted Karras","C","CIN                  CIN","28","2022","2024","3","$18,000,000","$6,000,000","2.88%","$3,000,000","$5,000,000","$5,000,000","$11,535,297","$17,935,297"
"Mo Alie-Cox","TE","IND                  IND","28","2022","2024","3","$17,550,000","$5,850,000","2.81%","","$8,200,000","$8,200,000","$11,600,000","$17,520,000"
"Jameson Williams","WR","DET                  DET","20","2022","2026","4","$17,461,790","$4,365,448","2.10%","$9,879,484","$17,461,790","$17,461,790","$11,827,931","$14,120,366"
"Jordan Davis","DL","PHI                  PHI","21","2022","2026","4","$17,009,278","$4,252,320","2.04%","$9,550,384","$17,009,278","$17,009,278","$11,684,509","$13,935,807"
"Maliek Collins","DL","HOU                  HOU","26","2022","2023","2","$17,000,000","$8,500,000","4.08%","$6,000,000","$8,500,000","$8,500,000","$16,676,477","$16,676,477"
"Ryan Bates","C","BUF                  BUF","24","2022","2025","4","$17,000,000","$4,250,000","2.04%","$2,000,000","$8,850,000","$8,850,000","$11,820,000","$15,836,074"
"Ian Thomas","TE","CAR                  CAR","25","2022","2024","3","$16,950,000","$5,650,000","2.71%","$5,000,000","$8,000,000","$8,000,000","$9,329,116","$12,979,116"
"Cam Robinson","LT","JAX                  JAX","26","2022","2022","1","$16,662,000","$16,662,000","8.00%","","$16,662,000","$16,662,000","$16,662,000","$16,662,000"
"Orlando Brown Jr.","LT","KC                  KC","25","2022","2022","1","$16,662,000","$16,662,000","8.00%","","$16,662,000","$16,662,000","$16,662,000","$16,662,000"
"Michael Pierce","DL","BAL                  BAL","29","2022","2023","3","$16,500,000","$5,500,000","2.64%","$5,715,000","$6,750,000","$6,750,000","$9,000,000","$9,000,000"
"Dre Greenlaw","LB","SF                  SF","24","2022","2024","2","$16,400,000","$8,200,000","3.94%","$4,661,920","$7,008,309","$7,008,309","$10,489,420","$19,189,420"
"Kyle Hamilton","S","BAL                  BAL","20","2022","2026","4","$16,255,085","$4,063,771","1.95%","$9,001,880","$16,255,085","$16,255,085","$11,150,748","$13,622,234"
"Myles Jack","ILB","PIT                  PIT","26","2022","2023","2","$16,000,000","$8,000,000","3.84%","$6,500,000","$6,500,000","$6,500,000","$16,000,000","$16,000,000"
"Kenyon Green","G","HOU                  HOU","20","2022","2025","4","$15,953,405","$3,988,351","1.92%","$8,782,476","$15,953,405","$15,953,405","$10,917,631","$13,072,941"
"Mason Cole","C","PIT                  PIT","25","2022","2024","3","$15,750,000","$5,250,000","2.52%","$4,565,000","$4,565,000","$4,565,000","$11,000,000","$15,750,000"
"Derek Barnett","ED","PHI                  PHI","25","2022","2023","3","$15,210,000","$5,070,000","2.44%","","$6,000,000","$8,000,000","$5,051,167","$5,051,167"
"Jahan Dotson","WR","WAS                  WAS","21","2022","2026","4","$15,048,358","$3,762,090","1.81%","$8,124,260","$15,048,358","$15,048,358","$10,218,276","$11,791,358"
"Xavier Woods","S","CAR                  CAR","26","2022","2024","3","$15,000,000","$5,000,000","2.40%","$5,000,000","$6,035,000","$6,035,000","$10,500,000","$15,172,339"
"Tom Brady","QB","TB                  TB","44","2022","2022","1","$15,000,000","$15,000,000","7.20%","","$15,000,000","$15,000,000","$30,000,000","$30,000,000"
"Morgan Moses","RT","BAL                  BAL","30","2022","2024","3","$15,000,000","$5,000,000","2.40%","$4,380,000","$5,500,000","$5,500,000","$9,500,000","$15,000,000"
"Zion Johnson","G","LAC                  LAC","22","2022","2025","4","$14,746,678","$3,686,670","1.77%","$7,904,856","$14,746,678","$14,746,678","$9,985,160","$12,030,768"
"Jordan Whitehead","S","NYJ                  NYJ","24","2022","2023","2","$14,500,000","$7,250,000","3.48%","$5,965,000","$7,000,000","$7,000,000","$14,485,296","$14,485,296"
"Treylon Burks","WR","TEN                  TEN","21","2022","2025","4","$14,369,592","$3,592,398","1.73%","$7,630,612","$14,369,592","$14,369,592","$9,693,775","$11,705,101"
"Mitchell Trubisky","QB","PIT                  PIT","27","2022","2023","2","$14,285,000","$7,142,500","3.43%","$5,250,000","$5,250,000","$5,250,000","$14,285,000","$14,285,000"
"Trevor Penning","RT","NO                  NO","22","2022","2025","4","$14,143,316","$3,535,829","1.70%","$7,466,048","$14,143,316","$14,143,316","$9,518,926","$11,509,682"
"Kenny Pickett","QB","PIT                  PIT","23","2022","2025","4","$14,067,905","$3,516,976","1.69%","$7,411,204","$14,067,905","$14,067,905","$9,460,654","$11,444,554"
"Jack Fox","P","DET                  DET","26","2022","2026","4","$14,065,000","$3,516,250","1.69%","$1,750,000","$5,561,667","$5,561,667","$5,760,000","$9,035,000"
"Connor Williams","C","MIA                  MIA","24","2022","2023","2","$14,035,000","$7,017,500","3.37%","$2,750,000","$8,535,000","$8,535,000","$13,770,275","$13,770,275"
"Fletcher Cox","DT","PHI                  PHI","31","2022","2022","1","$14,000,000","$14,000,000","6.72%","$12,500,000","$14,000,000","$14,000,000","$15,500,000","$15,500,000"
"DaQuan Jones","DL","BUF                  BUF","30","2022","2023","2","$14,000,000","$7,000,000","3.36%","$5,500,000","$10,625,000","$10,625,000","$14,000,000","$14,000,000"
"Austin Johnson","DL","LAC                  LAC","27","2022","2023","2","$14,000,000","$7,000,000","3.36%","$5,500,000","$10,625,000","$10,625,000","$14,000,000","$14,000,000"
"Ben Jones","C","TEN                  TEN","23","2022","2023","2","$14,000,000","$7,000,000","3.36%","$6,880,000","$8,000,000","$8,000,000","$14,000,000","$14,000,000"
"Trent McDuffie","CB","KC                  KC","21","2022","2026","4","$13,992,484","$3,498,121","1.68%","$7,356,352","$13,992,484","$13,992,484","$9,402,374","$11,379,418"
"Quay Walker","ED","GB                  GB","21","2022","2025","4","$13,841,641","$3,460,410","1.66%","$7,246,648","$13,841,641","$13,841,641","$9,285,814","$11,249,145"
"Kaiir Elam","CB","BUF                  BUF","20","2022","2025","4","$13,690,809","$3,422,702","1.64%","$7,136,952","$13,690,809","$13,690,809","$9,169,262","$11,222,297"
"Jake Martin","ED","NYJ                  NYJ","26","2022","2024","3","$13,500,000","$4,500,000","2.16%","$3,465,000","$6,000,000","$6,000,000","$5,575,000","$9,075,000"
"Tyler Smith","G","DAL                  DAL","20","2022","2026","4","$13,389,123","$3,347,281","1.61%","$6,917,544","$13,389,123","$13,389,123","$8,936,140","$10,858,333"
