season,player,player_key,team,pos,reg_games,reg_targets,reg_receptions,reg_receiving_yards,reg_receiving_tds,reg_receiving_fumbles,reg_receiving_first_downs,reg_receiving_air_yards,reg_receiving_yards_after_catch,reg_receiving_epa,reg_catch_rate,reg_yards_per_target,reg_yards_per_reception,reg_td_per_target,reg_air_yards_per_target,reg_yac_per_reception,adv_targets,adv_receptions,adv_yards,adv_rec_touchdowns,adv_catch_percentage,adv_avg_cushion,adv_avg_separation,adv_avg_intended_air_yards,adv_avg_yac,adv_avg_expected_yac,adv_avg_yac_above_expectation,adv_percent_share_of_intended_air_yards,adv_yards_per_target,adv_yards_per_reception,adv_td_per_target
2020,Nelson Agholor,nelson agholor,LV,WR,16,82,48,896,8,0,37,1269,230,36.94452028729543,0.5853658536585366,10.926829268292684,18.666666666666668,0.0975609756097561,15.475609756097562,4.791666666666667,82,48,896,8,58.536585365853654,5.183461538461539,2.439920333974401,15.340243902439026,5.2593749999999995,4.181145426771966,1.0782295732280334,28.974858051067066,10.926829268292684,18.666666666666668,0.0975609756097561
2020,Nick Williams,nick williams,DET,DT,12,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Noah Brown,noah brown,DAL,WR,10,24,14,154,0,0,6,247,47,5.429197339218726,0.5833333333333334,6.416666666666667,11,0,10.291666666666666,3.357142857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Nsimba Webster,nsimba webster,LA,WR,16,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Odell Beckham Jr.,odell beckham jr,CLE,WR,7,43,23,319,3,0,17,584,46,2.1501875737073535,0.5348837209302325,7.4186046511627906,13.869565217391305,0.06976744186046512,13.581395348837209,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Olamide Zaccheaus,olamide zaccheaus,ATL,WR,10,32,20,274,1,0,16,440,63,12.340582720455858,0.625,8.5625,13.7,0.03125,13.75,3.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Parris Campbell,parris campbell,IND,WR,2,9,6,71,0,0,4,107,18,-0.544535634398926,0.6666666666666666,7.888888888888889,11.833333333333334,0,11.88888888888889,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Penny Hart,penny hart,SEA,WR,5,1,1,3,0,0,0,-1,4,-0.20425559463910758,1,3,3,0,-1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Pharoh Cooper,pharoh cooper,CAR,WR,15,8,5,73,0,0,3,79,35,2.664461337553803,0.625,9.125,14.6,0,9.875,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Preston Williams,preston williams,MIA,WR,8,35,18,288,4,0,14,508,42,6.211110540545777,0.5142857142857142,8.228571428571428,16,0.11428571428571428,14.514285714285714,2.3333333333333335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Quez Watkins,quez watkins,PHI,WR,4,13,7,106,1,0,4,123,58,1.8359698799904436,0.5384615384615384,8.153846153846153,15.142857142857142,0.07692307692307693,9.461538461538462,8.285714285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Quintez Cephus,quintez cephus,DET,WR,12,35,20,349,2,0,16,509,85,14.935999359607035,0.5714285714285714,9.971428571428572,17.45,0.05714285714285714,14.542857142857143,4.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Randall Cobb,randall cobb,HOU,WR,10,48,38,441,3,0,20,323,171,23.973501427764166,0.7916666666666666,9.1875,11.605263157894736,0.0625,6.729166666666667,4.5,48,38,441,3,79.16666666666666,6.458292682926828,2.8636152896080707,6.974374999999999,4.723421052631578,4.732513176151268,-0.009092123519689466,7.098751033736936,9.1875,11.605263157894736,0.0625
2020,Rashard Higgins,rashard higgins,CLE,WR,12,52,37,599,4,2,26,733,78,36.121477919022574,0.7115384615384616,11.51923076923077,16.18918918918919,0.07692307692307693,14.096153846153847,2.108108108108108,52,37,599,4,71.15384615384616,4.819615384615384,2.802317658729074,14.38269230769231,2.4702702702702695,2.6541109937644256,-0.18384072349415614,17.814523159594696,11.51923076923077,16.18918918918919,0.07692307692307693
2020,Ray-Ray McCloud,ray ray mccloud,PIT,WR,16,22,20,77,0,0,4,-33,105,0.09034955844981596,0.9090909090909091,3.5,3.85,0,-1.5,5.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Richie James,richie james,SF,WR,10,35,23,394,1,0,14,373,193,23.662511031026952,0.6571428571428571,11.257142857142858,17.130434782608695,0.02857142857142857,10.657142857142857,8.391304347826088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Rico Gafford,rico gafford,LV,WR,3,2,0,0,0,0,0,64,0,-2.364953874028288,0,0,NA,0,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Riley Ridley,riley ridley,CHI,WR,2,4,4,39,0,0,3,36,3,4.779556889494415,1,9.75,9.75,0,9,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,River Cracraft,river cracraft,SF,WR,5,9,6,41,0,0,2,58,11,0.23572055560310945,0.6666666666666666,4.555555555555555,6.833333333333333,0,6.444444444444445,1.8333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Robbie Chosen,robbie chosen,CAR,WR,16,136,95,1096,3,1,49,1318,497,28.139570654186716,0.6985294117647058,8.058823529411764,11.536842105263158,0.022058823529411766,9.691176470588236,5.231578947368421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Robert Foster,robert foster,WAS,WR,3,6,2,37,0,0,2,84,32,1.6460745032527484,0.3333333333333333,6.166666666666667,18.5,0,14,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Robert Woods,robert woods,LA,WR,16,129,90,936,6,1,46,898,494,12.133043187420958,0.6976744186046512,7.255813953488372,10.4,0.046511627906976744,6.961240310077519,5.488888888888889,129,90,936,6,69.76744186046511,6.900932203389831,3.4120911201123416,7.077906976744186,5.669888888888888,5.717379116319747,-0.047490227430858845,23.93202941931967,7.255813953488372,10.4,0.046511627906976744
2020,Rodney Smith,rodney smith,CAR,RB,7,11,9,59,0,0,1,16,46,-1.757329558080528,0.8181818181818182,5.363636363636363,6.555555555555555,0,1.4545454545454546,5.111111111111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Russell Gage,russell gage,ATL,WR,16,109,72,786,4,0,50,927,281,31.42884212508111,0.6605504587155964,7.2110091743119265,10.916666666666666,0.03669724770642202,8.504587155963304,3.9027777777777777,109,72,786,4,66.05504587155964,5.4821,2.8195981696227568,8.802660550458715,4.086666666666667,4.093116497275221,-0.006449830608554308,17.53341800140707,7.2110091743119265,10.916666666666666,0.03669724770642202
2020,Sammy Watkins,sammy watkins,KC,WR,10,55,37,421,2,1,27,443,157,21.287328498766737,0.6727272727272727,7.654545454545454,11.378378378378379,0.03636363636363636,8.054545454545455,4.243243243243243,55,37,421,2,67.27272727272727,5.48,3.6185620963211145,8.076545454545455,4.497297297297298,4.850102844428309,-0.35280554713101075,8.853778417357958,7.654545454545454,11.378378378378379,0.03636363636363636
2020,Seth Roberts,seth roberts,CAR,WR,3,6,4,31,0,0,2,44,22,-1.0353864721608304,0.6666666666666666,5.166666666666667,7.75,0,7.333333333333333,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Stanley Morgan,stanley morgan,CIN,WR,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Stefon Diggs,stefon diggs,BUF,WR,16,166,127,1535,8,0,73,1674,464,84.82890373178043,0.7650602409638554,9.24698795180723,12.086614173228346,0.04819277108433735,10.08433734939759,3.6535433070866143,166,127,1535,8,76.50602409638554,5.470379746835444,2.9518911362621414,10.242289156626507,3.6747244094488187,3.532189457700051,0.14253495174876774,33.542188640533446,9.24698795180723,12.086614173228346,0.04819277108433735
2020,Stephen Sullivan,stephen sullivan,SEA,TE,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Sterling Shepard,sterling shepard,NYG,WR,12,90,66,656,3,0,37,746,204,25.966774109460182,0.7333333333333333,7.288888888888889,9.93939393939394,0.03333333333333333,8.28888888888889,3.090909090909091,90,66,656,3,73.33333333333333,6.4868539325842685,3.026044201664412,8.160222222222222,3.1839393939393936,3.4922379862569866,-0.30829859231759293,18.739697784672853,7.288888888888889,9.93939393939394,0.03333333333333333
2020,Steven Mitchell,steven mitchell,HOU,WR,4,8,5,60,0,0,3,110,10,4.716525048483163,0.625,7.5,12,0,13.75,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,T.Y. Hilton,t y hilton,IND,WR,15,93,56,762,5,0,42,1166,194,29.483317407048336,0.6021505376344086,8.193548387096774,13.607142857142858,0.053763440860215055,12.53763440860215,3.4642857142857144,93,56,762,5,60.215053763440864,5.206666666666667,2.460379168662627,12.689784946236557,3.5967857142857147,3.4076815145068706,0.18910419977884407,29.62521337483683,8.193548387096774,13.607142857142858,0.053763440860215055
2020,Tajae Sharpe,tajae sharpe,MIN,WR,3,3,0,0,0,0,0,112,0,-4.866008272161707,0,0,NA,0,37.333333333333336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Tavon Austin,tavon austin,GB,WR,4,5,5,20,0,0,1,-22,42,-0.30719311494613066,1,4,4,0,-4.4,8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Taywan Taylor,taywan taylor,CLE,WR,1,1,0,0,0,0,0,15,0,-0.49715586588717997,0,0,NA,0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Tee Higgins,tee higgins,CIN,WR,15,108,67,908,6,1,52,1241,310,52.87847781305133,0.6203703703703703,8.407407407407407,13.552238805970148,0.05555555555555555,11.49074074074074,4.626865671641791,108,67,908,6,62.03703703703704,6.4280188679245285,2.4799228597399954,12.045,4.621492537313433,3.244749659403016,1.376742877910417,27.291265435595335,8.407407407407407,13.552238805970148,0.05555555555555555
2020,Terry Godwin,terry godwin,JAX,WR,2,6,3,32,0,0,2,70,3,-2.034411488682963,0.5,5.333333333333333,10.666666666666666,0,11.666666666666666,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Terry McLaurin,terry mclaurin,WAS,WR,15,134,87,1118,4,1,51,1300,478,28.037404904104164,0.6492537313432836,8.343283582089553,12.850574712643677,0.029850746268656716,9.701492537313433,5.494252873563219,134,87,1118,4,64.92537313432835,5.235546875000001,2.8262907833157573,9.58455223880597,5.816781609195403,4.12553097835819,1.6912506308372128,35.63208505113167,8.343283582089553,12.850574712643677,0.029850746268656716
2020,Tim Patrick,tim patrick,DEN,WR,15,79,51,742,6,0,33,986,238,34.38974193332603,0.6455696202531646,9.39240506329114,14.549019607843137,0.0759493670886076,12.481012658227849,4.666666666666667,79,51,742,6,64.55696202531645,5.700263157894736,2.595981617564615,12.461898734177216,4.995098039215687,3.9085194590968158,1.0865785801188714,19.499485026144836,9.39240506329114,14.549019607843137,0.0759493670886076
2020,Tommylee Lewis,tommylee lewis,NO,WR,5,3,1,5,0,0,0,38,0,-1.68247993348632,0.3333333333333333,1.6666666666666667,5,0,12.666666666666666,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Tony Brown,tony brown,CIN,DB,5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Tony Jones,tony jones,NO,RB,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Travis Fulgham,travis fulgham,PHI,WR,12,67,38,539,4,0,26,803,100,23.91789065169523,0.5671641791044776,8.044776119402986,14.18421052631579,0.05970149253731343,11.985074626865671,2.6315789473684212,67,38,539,4,56.71641791044776,6.100909090909091,2.4917131578078013,13.06313432835821,2.8984210526315795,2.3867680857351408,0.5116529668964387,16.80310401363862,8.044776119402986,14.18421052631579,0.05970149253731343
2020,Tre'Quan Smith,tre quan smith,NO,WR,13,50,34,448,4,1,22,450,135,24.341424969179037,0.68,8.96,13.176470588235293,0.08,9,3.9705882352941178,50,34,448,4,68,6.680000000000001,3.484883469912088,9.507800000000001,3.8558823529411757,2.8928126062000303,0.9630697467411453,14.565581731667788,8.96,13.176470588235293,0.08
2020,Trent Sherfield,trent sherfield,ARI,WR,9,7,5,50,0,0,2,82,27,-7.4889869700418785,0.7142857142857143,7.142857142857143,10,0,11.714285714285714,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Trent Taylor,trent taylor,SF,WR,12,21,10,86,0,0,5,117,43,-12.918861228424461,0.47619047619047616,4.095238095238095,8.6,0,5.571428571428571,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Trenton Irwin,trenton irwin,CIN,WR,1,2,1,5,0,0,0,12,1,-0.8627662873182,0.5,2.5,5,0,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Trey Quinn,trey quinn,JAX,WR,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Ty Montgomery,ty montgomery,NO,WR,4,6,3,27,0,0,1,10,33,-2.394389351422433,0.5,4.5,9,0,1.6666666666666667,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Tyler Boyd,tyler boyd,CIN,WR,15,110,79,841,4,1,43,940,350,37.62876973810486,0.7181818181818181,7.6454545454545455,10.645569620253164,0.03636363636363636,8.545454545454545,4.430379746835443,110,79,841,4,71.81818181818181,5.903253012048195,2.741550116144465,8.620636363636363,4.76253164556962,3.5931478683363207,1.1693837772332993,19.894137935375053,7.6454545454545455,10.645569620253164,0.03636363636363636
2020,Tyler Johnson,tyler johnson,TB,WR,10,17,12,169,2,0,9,169,72,11.56046851416574,0.7058823529411765,9.941176470588236,14.083333333333334,0.11764705882352941,9.941176470588236,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Tyler Lockett,tyler lockett,SEA,WR,16,132,100,1054,10,1,57,1285,327,73.64311364111445,0.7575757575757576,7.984848484848484,10.54,0.07575757575757576,9.734848484848484,3.27,132,100,1054,10,75.75757575757575,6.205583333333335,3.3953803506450804,10.005454545454546,3.4657999999999998,4.0285117504045544,-0.5627117504045547,28.605030441251948,7.984848484848484,10.54,0.07575757575757576
2020,Tyreek Hill,tyreek hill,KC,WR,15,135,87,1276,15,0,57,1739,434,75.19457852968284,0.6444444444444445,9.451851851851853,14.666666666666666,0.1111111111111111,12.881481481481481,4.988505747126437,135,87,1276,15,64.44444444444444,5.626465517241378,3.4330638514174847,13.22511111111111,5.2218390804597705,4.217577847953602,1.0042612325061686,35.58552812536126,9.451851851851853,14.666666666666666,0.1111111111111111
2020,Tyrie Cleveland,tyrie cleveland,DEN,WR,7,9,6,63,0,0,4,79,18,2.9151737425709143,0.6666666666666666,7,10.5,0,8.777777777777779,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Tyron Johnson,tyron johnson,LAC,WR,11,26,20,398,3,0,15,534,59,29.332042717229342,0.7692307692307693,15.307692307692308,19.9,0.11538461538461539,20.53846153846154,2.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Van Jefferson,van jefferson,LA,WR,14,31,19,220,1,0,11,351,46,1.7644151145989286,0.6129032258064516,7.096774193548387,11.578947368421053,0.03225806451612903,11.32258064516129,2.4210526315789473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Vyncint Smith,vyncint smith,NYJ,WR,4,3,1,13,0,0,1,39,1,-0.7697453142609447,0.3333333333333333,4.333333333333333,13,0,13,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Will Fuller,will fuller,HOU,WR,11,75,53,879,8,0,38,940,291,58.204213190034345,0.7066666666666667,11.72,16.58490566037736,0.10666666666666667,12.533333333333333,5.490566037735849,75,53,879,8,70.66666666666667,5.07527027027027,2.976643360066983,12.544,5.898679245283018,4.969613797571675,0.9290654477113431,19.949532432833617,11.72,16.58490566037736,0.10666666666666667
2020,Willie Snead,willie snead,BAL,WR,13,48,33,432,3,1,23,428,187,18.345950578026663,0.6875,9,13.090909090909092,0.0625,8.916666666666666,5.666666666666667,48,33,432,3,68.75,6.159512195121951,3.2268457660593928,8.636458333333332,6.026969696969696,4.489490310584889,1.537479386384807,11.849364013148488,9,13.090909090909092,0.0625
2020,Zach Pascal,zach pascal,IND,WR,16,71,44,629,5,0,29,772,233,21.678771989918136,0.6197183098591549,8.859154929577464,14.295454545454545,0.07042253521126761,10.873239436619718,5.295454545454546,71,44,629,5,61.97183098591549,5.831290322580644,2.9433158098848864,10.938873239436619,5.5847727272727274,4.654480276147283,0.9302924511254442,19.496435385078822,8.859154929577464,14.295454545454545,0.07042253521126761
2020,Zay Jones,zay jones,LV,WR,11,20,14,154,1,0,6,142,65,-1.1626644140924327,0.7,7.7,11,0.05,7.1,4.642857142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,A.J. Brown,a j brown,TEN,WR,13,105,63,869,5,0,45,1218,235,33.827210485994684,0.6,8.276190476190477,13.793650793650794,0.047619047619047616,11.6,3.7301587301587302,105,63,869,5,60,6.111111111111111,2.640335918704501,12.049904761904761,3.6536507936507943,3.486857002234314,0.1667937914164801,32.10902308112017,8.276190476190477,13.793650793650794,0.047619047619047616
2021,A.J. Green,a j green,ARI/CLE,WR,24,92,54,848,3,0,37,1109,181,28.473385656513347,0.5869565217391305,9.217391304347826,15.703703703703704,0.03260869565217391,12.054347826086957,3.3518518518518516,92,54,848,3,58.69565217391305,6.052087912087912,2.512337025728572,12.363043478260874,4.001296296296297,3.541295591133527,0.4600007051627699,26.936712697957837,9.217391304347826,15.703703703703704,0.03260869565217391
2021,Adam Humphries,adam humphries,WAS,WR,17,62,41,383,0,0,23,411,158,-6.258268998434428,0.6612903225806451,6.17741935483871,9.341463414634147,0,6.629032258064516,3.8536585365853657,62,41,383,0,66.12903225806451,6.722264150943396,3.2064886385923006,7.122258064516129,3.889024390243902,4.3112525547659395,-0.4222281645220374,10.599310629554598,6.17741935483871,9.341463414634147,0
2021,Adam Thielen,adam thielen,MIN,WR,13,95,67,726,10,1,38,903,239,24.06156817936718,0.7052631578947368,7.6421052631578945,10.835820895522389,0.10526315789473684,9.505263157894737,3.5671641791044775,95,67,726,10,70.52631578947368,6.061868131868132,3.1240155458580188,9.747263157894738,3.77776119402985,3.635868096493071,0.1418930975367787,20.35975145883812,7.6421052631578945,10.835820895522389,0.10526315789473684
2021,Albert Wilson,albert wilson,MIA,WR,10,39,25,213,0,0,10,210,143,-5.400652059959029,0.6410256410256411,5.461538461538462,8.52,0,5.384615384615385,5.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,Alex Bachman,alex bachman,NYG,WR,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,Alex Erickson,alex erickson,CAR,WR,17,4,3,55,0,0,2,33,30,1.9176059016608633,0.75,13.75,18.333333333333332,0,8.25,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,Allen Lazard,allen lazard,GB,WR,14,60,40,513,8,0,28,647,174,36.58736934207987,0.6666666666666666,8.55,12.825,0.13333333333333333,10.783333333333333,4.35,60,40,513,8,66.66666666666666,5.751666666666667,2.6435074301034764,10.923666666666668,5.183750000000002,4.601709294546308,0.5820407054536938,15.05930252328675,8.55,12.825,0.13333333333333333
2021,Allen Robinson,allen robinson,CHI,WR,12,66,38,410,1,0,22,755,92,9.734412072468036,0.5757575757575758,6.212121212121212,10.789473684210526,0.015151515151515152,11.43939393939394,2.4210526315789473,66,38,410,1,57.57575757575758,7.097878787878789,1.9389784472967626,11.347878787878788,2.629210526315789,2.976438712422824,-0.347228186107035,17.289929982432124,6.212121212121212,10.789473684210526,0.015151515151515152
2021,Amari Cooper,amari cooper,DAL,WR,15,104,68,865,8,1,45,1152,229,48.26934522552408,0.6538461538461539,8.317307692307692,12.720588235294118,0.07692307692307693,11.076923076923077,3.3676470588235294,104,68,865,8,65.38461538461539,6.786153846153845,2.607778832721773,11.202596153846155,3.713088235294118,3.4184878687269125,0.29460036656720545,22.68716762375448,8.317307692307692,12.720588235294118,0.07692307692307693
2021,Amari Rodgers,amari rodgers,GB,WR,16,8,4,45,0,0,2,40,24,-4.549814701367112,0.5,5.625,11.25,0,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,Amon-Ra St. Brown,amon ra st brown,DET,WR,16,119,90,912,5,0,48,831,424,53.23664180432879,0.7563025210084033,7.663865546218488,10.133333333333333,0.04201680672268908,6.983193277310924,4.711111111111111,119,90,912,5,75.63025210084034,6.662577319587627,3.4853048317583735,7.2039495798319315,4.825444444444443,4.113220312176523,0.7122241322679201,23.007165669198358,7.663865546218488,10.133333333333333,0.04201680672268908
2021,Andre Roberts,andre roberts,LAC,WR,16,2,1,35,0,0,1,29,16,-0.8368861800990999,0.5,17.5,35,0,14.5,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,Andy Isabella,andy isabella,ARI,WR,3,1,1,13,0,0,1,6,7,0.8104088391410187,1,13,13,0,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,Anthony Miller,anthony miller,PIT,WR,3,12,6,25,1,0,3,76,10,-11.383189313637558,0.5,2.0833333333333335,4.166666666666667,0.08333333333333333,6.333333333333333,1.6666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,Anthony Schwartz,anthony schwartz,CLE,WR,13,23,10,135,1,0,6,396,10,-7.83959086597315,0.43478260869565216,5.869565217391305,13.5,0.043478260869565216,17.217391304347824,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,Antoine Wesley,antoine wesley,ARI,WR,8,32,19,208,3,0,9,317,61,-3.424818518032093,0.59375,6.5,10.947368421052632,0.09375,9.90625,3.210526315789474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,Antonio Brown,antonio brown,TB,WR,7,62,42,545,4,0,29,734,190,33.95373083089263,0.6774193548387096,8.790322580645162,12.976190476190476,0.06451612903225806,11.838709677419354,4.523809523809524,62,42,545,4,67.74193548387096,6.337118644067798,3.4108880178849326,11.16225806451613,4.892380952380951,4.281868842906537,0.6105121094744144,12.106422320068159,8.790322580645162,12.976190476190476,0.06451612903225806
2021,Antonio Gandy-Golden,antonio gandy golden,WAS,WR,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,Ashton Dulin,ashton dulin,IND,WR,16,22,13,173,2,0,9,304,50,5.9716478186892346,0.5909090909090909,7.863636363636363,13.307692307692308,0.09090909090909091,13.818181818181818,3.8461538461538463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,Auden Tate,auden tate,CIN,WR,4,4,3,39,1,0,3,45,21,0.003112844016868621,0.75,9.75,13,0.25,11.25,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,Ben Skowronek,ben skowronek,LA,WR,12,20,11,133,0,0,7,210,53,1.4085599618961386,0.55,6.65,12.090909090909092,0,10.5,4.818181818181818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,Brandin Cooks,brandin cooks,HOU,WR,16,134,90,1037,6,0,45,1423,344,24.50105738538634,0.6716417910447762,7.7388059701492535,11.522222222222222,0.04477611940298507,10.619402985074627,3.8222222222222224,134,90,1028,6,67.16417910447761,6.35568,3.257264016889394,10.6305223880597,3.8865555555555558,3.6059085397828907,0.28064701577266504,36.7483244503836,7.6716417910447765,11.422222222222222,0.04477611940298507
2021,Brandon Aiyuk,brandon aiyuk,SF,WR,17,84,56,826,5,1,37,813,349,40.75678996943231,0.6666666666666666,9.833333333333334,14.75,0.05952380952380952,9.678571428571429,6.232142857142857,84,56,826,5,66.66666666666666,5.5196202531645575,2.9427785694705513,9.886428571428572,6.712142857142857,4.166543338285306,2.545599518857551,21.11126081352813,9.833333333333334,14.75,0.05952380952380952
2021,Brandon Jones,brandon jones,MIA,SAF,14,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,Brandon Powell,brandon powell,LA,WR,6,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,Brandon Zylstra,brandon zylstra,CAR,WR,12,25,18,250,1,0,10,262,118,9.140306190529373,0.72,10,13.88888888888889,0.04,10.48,6.555555555555555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,Braxton Berrios,braxton berrios,NYJ,WR,16,65,46,431,2,1,21,332,264,7.82737549621379,0.7076923076923077,6.630769230769231,9.369565217391305,0.03076923076923077,5.107692307692307,5.739130434782608,65,46,409,2,70.76923076923077,6.6355172413793095,4.0922357067118424,4.74123076923077,5.578478260869565,5.10654811857684,0.4719301422927247,7.204793532565115,6.292307692307692,8.891304347826088,0.03076923076923077
2021,Breshad Perriman,breshad perriman,TB,WR,5,18,11,167,1,0,5,169,102,7.000882647704898,0.6111111111111112,9.277777777777779,15.181818181818182,0.05555555555555555,9.38888888888889,9.272727272727273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
