"Player","Pos","Team                     Signed With","Age                     At Signing","Start                     Year","End                     Year","Yrs","Value","Average                     Salary","Average %                     % of Cap At Sign","Signing Bonus","Guarantee                     at Sign","Practical                     Guarantee","2-Year                     Cash Total","3-Year                     Cash Total"
"Qadry Ismail","WR","IND                  IND","31","2002","2004","3","$3,450,000","$1,150,000","1.62%","$1,200,000","","","$2,650,000","$3,450,000"
"Terrence Murphy","WR","GB                  GB","22","2005","2009","5","$3,405,000","$681,000","0.80%","$1,475,000","","","$2,190,000","$2,190,000"
"Malcolm Kelly","WR","WAS                  WAS","21","2008","2011","4","$3,360,000","$840,000","0.72%","$1,264,000","","","$2,335,000","$2,805,000"
"Vincent Jackson","WR","SD                  SD","21","2005","2009","5","$3,305,000","$661,000","0.77%","$1,375,000","","$1,375,000","$1,955,000","$2,390,000"
"Limas Sweed","WR","PIT                  PIT","23","2008","2011","4","$3,271,000","$817,750","0.70%","$1,533,333","","","$2,213,333","$2,683,333"
"Steve Smith","WR","NYG                  NYG","21","2007","2010","4","$3,250,000","$812,500","0.75%","$1,100,000","","","$2,240,000","$2,700,000"
"Travis Taylor","WR","MIN                  MIN","25","2005","2006","2","$3,200,000","$1,600,000","1.87%","","","","$3,350,000","$3,350,000"
"James Hardy","WR","BUF                  BUF","22","2008","2011","4","$3,174,000","$793,500","0.68%","$1,404,000","","$1,404,000","$2,971,000","$3,441,000"
"Greg Jennings","WR","GB                  GB","22","2006","2009","4","$3,095,000","$773,750","0.76%","$1,240,000","","$1,240,000","$2,120,000","$2,565,000"
"Chad Johnson","WR","CIN                  CIN","22","2001","2004","4","$3,091,500","$772,875","1.15%","$1,436,000","","","$2,113,250","$2,564,750"
"Carlos Francis","WR","OAK                  OAK","22","2004","2009","6","$3,051,670","$508,612","0.63%","$581,670","$581,670","$581,670","$1,116,670","$1,391,670"
"Muhsin Muhammad","WR","CAR                  CAR","34","2008","2009","2","$3,000,000","$1,500,000","1.29%","$500,000","","$500,000","$3,000,000","$3,000,000"
"Deion Branch","WR","NE                  NE","22","2002","2006","5","$2,930,000","$586,000","0.82%","$1,025,000","","","$1,550,000","$1,930,000"
"Brandon Stokley","WR","IND                  IND","26","2003","2004","2","$2,850,000","$1,425,000","1.90%","$800,000","","$800,000","$2,850,000","$2,850,000"
"Chris Henry","WR","CIN                  CIN","21","2005","2009","5","$2,795,000","$559,000","0.65%","$865,000","$865,000","$865,000","$1,424,411","$1,654,705"
"Devery Henderson","WR","NO                  NO","21","2004","2007","4","$2,790,000","$697,500","0.87%","$1,035,000","","$535,000","$1,945,000","$2,370,000"
"Terrance Copper","WR","NO                  NO","25","2008","2009","2","$2,750,000","$1,375,000","1.19%","$600,000","","","",""
"Daniel Wilcox","WR","BAL                  BAL","28","2006","2008","3","$2,740,000","$913,333","0.90%","","","","$1,780,000","$2,740,000"
"Reche Caldwell","WR","SD                  SD","22","2002","2005","4","$2,712,500","$678,125","0.95%","$1,362,500","","","$1,887,500","$2,267,500"
"Roscoe Parrish","WR","BUF                  BUF","22","2005","2008","4","$2,705,000","$676,250","0.79%","$1,320,000","","","$1,900,000","$2,335,000"
"Darius Watts","WR","DEN                  DEN","22","2004","2007","4","$2,645,000","$661,250","0.82%","$1,265,000","$1,265,000","$1,265,000","$1,800,000","$2,185,000"
"Anquan Boldin","WR","ARI                  ARI","22","2003","2006","4","$2,580,000","$645,000","0.86%","$1,210,000","$1,210,000","$1,210,000","$1,740,000","$2,120,000"
"Earl Bennett","WR","CHI                  CHI","20","2008","2011","4","$2,525,837","$631,459","0.54%","$820,837","$820,837","$820,837","$1,500,837","$1,970,837"
"Brandon Tate","WR","NE                  NE","21","2009","2012","4","$2,505,000","$626,250","0.51%","$755,000","","$755,000","$1,393,120","$1,881,240"
"Chris Chambers","WR","MIA                  MIA","22","2001","2004","4","$2,501,500","$625,375","0.93%","$1,187,500","$1,187,500","$1,187,500","$1,696,500","$2,085,500"
"Randy Moss","WR","NE                  NE","29","2007","2007","1","$2,500,000","$2,500,000","2.29%","","","","$3,000,000","$3,000,000"
"Kevin Walter","WR","HOU                  HOU","24","2006","2006","1","$2,500,000","$2,500,000","2.45%","","","","",""
"Ramses Barden","WR","NYG                  NYG","22","2009","2012","4","$2,481,156","$620,289","0.50%","$731,156","","$731,156","$1,436,156","$1,916,156"
"Patrick Turner","WR","MIA                  MIA","21","2009","2012","4","$2,464,300","$616,075","0.50%","$714,300","$714,300","$714,300","$1,419,300","$1,944,300"
"Keary Colbert","WR","CAR                  CAR","21","2004","2007","4","$2,445,000","$611,250","0.76%","$290,000","","$290,000","$1,252,500","$1,696,300"
"Jacoby Jones","WR","HOU                  HOU","22","2007","2010","4","$2,442,111","$610,528","0.56%","$777,111","","$777,111","$1,432,111","$1,892,111"
"Deon Butler","WR","SEA                  SEA","22","2009","2012","4","$2,430,750","$607,688","0.49%","$680,750","$680,750","$680,750","$1,385,750","$1,910,750"
"Laurent Robinson","WR","ATL                  ATL","21","2007","2010","4","$2,426,400","$606,600","0.56%","$761,400","$761,400","$761,400","$1,416,400","$1,876,400"
"Jason Hill","WR","SF                  SF","21","2007","2010","4","$2,418,818","$604,705","0.55%","$753,818","$753,818","$753,818","$1,408,818","$1,868,818"
"Harry Douglas","WR","ATL                  ATL","22","2008","2011","4","$2,409,050","$602,263","0.52%","$704,050","","$704,050","$1,384,050","$1,854,050"
"James Jones","WR","GB                  GB","22","2007","2010","4","$2,407,250","$601,813","0.55%","$742,250","","$742,250","$1,422,250","$1,882,250"
"Mike Sims-Walker","WR","JAX                  JAX","22","2007","2010","4","$2,403,513","$600,878","0.55%","$738,513","","","$1,298,513","$1,758,513"
"Paul Williams","WR","TEN                  TEN","23","2007","2010","4","$2,392,000","$598,000","0.55%","$727,000","$727,000","$727,000","$1,382,000","$1,382,000"
"Tyrone Calico","WR","TEN                  TEN","22","2003","2006","4","$2,370,000","$592,500","0.79%","$1,000,000","$1,000,000","$1,000,000","$1,530,000","$1,910,000"
"Juaquin Iglesias","WR","CHI                  CHI","21","2009","2009","4","$2,369,900","$592,475","0.48%","$500,000","$500,000","$500,000","$810,000","$810,000"
"Troy Williamson","WR","JAX                  JAX","24","2008","2009","2","$2,345,000","$1,172,500","1.01%","","","$125,000","$2,345,000","$2,345,000"
"Antonio Bryant","WR","DAL                  DAL","20","2002","2005","4","$2,335,000","$583,750","0.82%","$975,000","","","$1,500,000","$1,880,000"
"Travis Wilson","WR","CLE                  CLE","21","2006","2009","4","$2,334,000","$583,500","0.57%","$724,000","","","",""
"Mario Manningham","WR","NYG                  NYG","21","2008","2011","4","$2,322,000","$580,500","0.50%","$617,000","","$617,000","$1,297,000","$1,767,000"
"Derek Hagan","WR","NYG                  NYG","21","2006","2009","4","$2,317,000","$579,250","0.57%","$707,000","","","",""
"Andre Caldwell","WR","CIN                  CIN","22","2008","2011","4","$2,306,000","$576,500","0.50%","$601,000","","$601,000","$1,281,000","$1,751,000"
"Antwaan Randle El","WR","PIT                  PIT","22","2002","2005","4","$2,295,000","$573,750","0.81%","$935,000","","","$1,460,000","$1,840,000"
"Brandon Williams","WR","SF                  SF","21","2006","2009","4","$2,285,000","$571,250","0.56%","$675,000","","","$1,204,117","$1,204,117"
"Mike Thomas","WR","JAX                  JAX","21","2009","2012","4","$2,257,450","$564,363","0.46%","$507,450","","$507,450","$1,212,450","$1,737,450"
"Brian Hartline","WR","MIA                  MIA","22","2009","2012","4","$2,254,975","$563,744","0.46%","$504,975","","$504,975","$1,209,975","$1,734,975"
"Johnnie Lee Higgins","WR","OAK                  OAK","23","2007","2010","4","$2,245,000","$561,250","0.51%","$580,000","$580,000","$580,000","$1,245,000","$1,705,000"
"Louis Murphy","WR","OAK                  OAK","21","2009","2012","4","$2,198,000","$549,500","0.45%","$448,000","","$448,000","$1,153,000","$1,633,000"
"Will Franklin","WR","KC                  KC","22","2008","2011","4","$2,198,000","$549,500","0.47%","$493,000","","","$788,000","$788,000"
"Austin Collie","WR","IND                  IND","23","2009","2012","4","$2,187,555","$546,889","0.44%","$437,555","","$437,555","$1,142,555","$1,667,555"
"Courtney Roby","WR","TEN                  TEN","21","2005","2008","4","$2,180,000","$545,000","0.64%","$795,000","","","$1,375,000","$1,810,000"
"Johnnie Morant","WR","OAK                  OAK","22","2004","2008","5","$2,175,000","$435,000","0.54%","$250,000","$250,000","$250,000","$785,000","$1,210,000"
"Airese Currie","WR","CHI                  CHI","22","2005","2009","5","$2,162,000","$432,400","0.51%","$232,000","","$232,000","$642,000","$642,000"
"Arman Shields","WR","OAK                  OAK","22","2008","2011","4","$2,132,000","$533,000","0.46%","$427,000","$427,000","$427,000","$937,000","$937,000"
"Lavelle Hawkins","WR","TEN                  TEN","21","2008","2011","4","$2,127,750","$531,938","0.46%","$422,750","","$422,750","$1,102,750","$1,572,750"
"P.K. Sam","WR","NE                  NE","20","2004","2008","5","$2,115,000","$423,000","0.52%","$190,000","","$190,000","$420,000","$420,000"
"Ryne Robinson","WR","CAR                  CAR","22","2007","2010","4","$2,103,305","$525,826","0.48%","$438,305","","","$1,093,305","$1,093,305"
"Andre Reed","WR","DEN                  DEN","35","2000","2001","2","$2,100,000","$1,050,000","1.69%","$160,000","","$160,000","$500,000","$500,000"
"Brad Smith","WR","NYJ                  NYJ","22","2006","2009","4","$2,083,000","$520,750","0.51%","$473,000","","$473,000","$1,108,000","$1,553,000"
"Cory Rodgers","WR","GB                  GB","22","2006","2009","4","$2,075,120","$518,780","0.51%","$465,120","","","",""
"Jason Avant","WR","PHI                  PHI","22","2006","2009","4","$2,063,000","$515,750","0.51%","$453,000","","","$1,088,000","$1,533,000"
"Bernard Berrian","WR","CHI                  CHI","23","2004","2007","4","$2,052,000","$513,000","0.64%","$672,000","$672,000","$672,000","$1,207,000","$1,632,000"
"Craig Bragg","WR","GB                  GB","22","2005","2009","5","$2,044,000","$408,800","0.48%","$114,000","","$114,000","",""
"Skyler Green","WR","DAL                  DAL","21","2006","2009","4","$2,012,000","$503,000","0.49%","$402,000","","","",""
"Reche Caldwell","WR","NE                  NE","26","2006","2007","2","$2,000,000","$1,000,000","0.98%","","","","$2,000,000","$2,000,000"
"Joey Galloway","WR","DAL                  DAL","32","2004","2004","1","$2,000,000","$2,000,000","2.48%","","","","$2,000,000","$2,000,000"
"Devery Henderson","WR","NO                  NO","25","2008","2008","1","$2,000,000","$2,000,000","1.72%","$950,000","","$950,000","$2,000,000","$2,000,000"
"Bryant Johnson","WR","SF                  SF","26","2008","2008","1","$2,000,000","$2,000,000","1.72%","$750,000","","","$2,000,000","$2,000,000"
"Brandon Jones","WR","TEN                  TEN","22","2005","2008","4","$2,000,000","$500,000","0.58%","$575,000","","$575,000","$1,155,000","$1,590,000"
"Domenik Hixon","WR","DEN                  DEN","21","2006","2009","4","$1,993,000","$498,250","0.49%","$383,000","","$383,000","$1,018,000","$1,463,000"
"Johnny Knox","WR","CHI                  CHI","22","2009","2012","4","$1,954,000","$488,500","0.40%","$204,240","","","$909,240","$1,434,240"
"Kenny McKinley","WR","DEN                  DEN","21","2009","2012","4","$1,950,200","$487,550","0.40%","$200,200","","","$556,670","$556,670"
"Kelley Washington","WR","NE                  NE","28","2008","2008","2","$1,950,000","$975,000","0.84%","$450,000","","","$1,950,000","$1,950,000"
"Jarett Dillard","WR","JAX                  JAX","23","2009","2012","4","$1,942,000","$485,500","0.39%","$192,300","","$192,300","$647,300","$1,127,300"
"Brooks Foster","WR","STL                  STL","22","2009","2012","4","$1,925,571","$481,393","0.39%","$175,571","$175,571","$175,571","$390,571","$390,571"
"Donte Stallworth","WR","PHI                  PHI","25","2006","2006","1","$1,920,000","$1,920,000","1.88%","","","","$1,920,000","$1,920,000"
"Matthew Slater","WR","NE                  NE","22","2008","2011","4","$1,880,000","$470,000","0.41%","$175,000","","$175,000","$871,240","$1,349,360"
"Brandon Gibson","WR","PHI                  PHI","21","2009","2012","4","$1,850,000","$462,500","0.38%","$100,000","","$100,000","$705,000","$1,230,000"
"Aundrae Allison","WR","MIN                  MIN","22","2007","2010","4","$1,844,500","$461,125","0.42%","$179,500","","","$834,500","$1,294,500"
"David Clowney","WR","GB                  GB","21","2007","2010","4","$1,835,000","$458,750","0.42%","$170,000","","$170,000","$285,000","$285,000"
"Dominique Edison","WR","TEN                  TEN","22","2009","2012","4","$1,830,600","$457,650","0.37%","$80,600","","","",""
"Marcus Henry","WR","NYJ                  NYJ","21","2008","2011","4","$1,816,200","$454,050","0.39%","$111,200","","","",""
"Roy Hall","WR","IND                  IND","23","2007","2010","4","$1,811,750","$452,938","0.42%","$146,750","$146,750","$146,750","$801,750","$1,261,750"
"Josh Morgan","WR","SF                  SF","22","2008","2011","4","$1,811,500","$452,875","0.39%","$106,500","","$106,500","$786,500","$1,256,500"
"Legedu Naanee","WR","SD                  SD","23","2007","2010","4","$1,806,000","$451,500","0.41%","$141,000","","","$796,000","$1,256,000"
"Demetrius Byrd","WR","SD                  SD","22","2009","2012","4","$1,805,000","$451,250","0.37%","$57,500","","","$151,000","$151,000"
"Manuel Johnson","WR","DAL                  DAL","22","2009","2012","4","$1,801,750","$450,438","0.37%","$51,750","","","",""
"Mark Jones","WR","TEN                  TEN","28","2009","2010","2","$1,800,000","$900,000","0.73%","$200,000","$200,000","$200,000","$925,000","$925,000"
"Julian Edelman","WR","NE                  NE","22","2009","2012","4","$1,798,700","$449,675","0.37%","$48,700","","$48,700","$753,700","$1,278,700"
"Sammie Stroughter","WR","TB                  TB","22","2009","2012","4","$1,798,270","$449,568","0.37%","$48,270","","","$753,270","$1,278,270"
"Paul Hubbard","WR","CLE                  CLE","22","2008","2011","4","$1,797,800","$449,450","0.39%","$92,800","","$92,800","$34,705","$34,705"
"Jaymar Johnson","WR","MIN                  MIN","23","2008","2011","4","$1,796,000","$449,000","0.39%","$91,000","","$91,000","$295,000","$295,000"
"Jerricho Cotchery","WR","NYJ                  NYJ","21","2004","2007","4","$1,790,000","$447,500","0.56%","$410,000","$410,000","$410,000","$945,000","$1,370,000"
"Derek Kinder","WR","CHI                  CHI","22","2009","2012","4","$1,787,600","$446,900","0.36%","$37,666","","","",""
"Freddie Brown","WR","CIN                  CIN","22","2009","2009","4","$1,787,500","$446,875","0.36%","$37,588","","","",""
"Tiquan Underwood","WR","JAX                  JAX","21","2009","2012","4","$1,786,546","$446,637","0.36%","$36,546","","$36,546","",""
"Pierre Garcon","WR","IND                  IND","21","2008","2011","4","$1,776,600","$444,150","0.38%","$71,660","$71,660","$71,660","$751,660","$1,221,660"
"Brett Swain","WR","GB                  GB","22","2008","2010","4","$1,762,610","$440,653","0.38%","$57,610","$57,610","$57,610","$398,400","$793,400"
"Joel Filani","WR","TEN                  TEN","23","2007","2010","4","$1,760,780","$440,195","0.40%","$95,780","","","",""
"Stevie Johnson","WR","BUF                  BUF","21","2008","2011","4","$1,759,030","$439,758","0.38%","$54,030","","$54,030","$734,030","$1,204,030"
"Chaz Schilens","WR","OAK                  OAK","22","2008","2011","4","$1,756,346","$439,087","0.38%","$51,346","$51,346","$51,346","$731,346","$1,201,346"
"Derrick Williams","WR","DET                  DET","22","2009","2011","3","$1,756,000","$585,333","0.48%","$571,000","","","$1,276,000","$1,801,000"
"Courtney Taylor","WR","SEA                  SEA","22","2007","2010","4","$1,755,250","$438,813","0.40%","$90,250","","","$375,250","$375,250"
"Joey Galloway","WR","NE                  NE","37","2009","2009","1","$1,750,000","$1,750,000","1.42%","$600,000","$600,000","$600,000","$1,344,118","$1,344,118"
"Early Doucet","WR","ARI                  ARI","22","2008","2010","3","$1,750,000","$583,333","0.50%","$550,000","$550,000","$550,000","$1,230,000","$1,700,000"
"Roydell Williams","WR","TEN                  TEN","23","2005","2008","4","$1,745,000","$436,250","0.51%","$360,000","","$360,000","$940,000","$1,375,000"
"Mario Urrutia","WR","CIN                  CIN","21","2008","2011","4","$1,744,000","$436,000","0.38%","$39,000","","","",""
"Marcus Monk","WR","CHI                  CHI","21","2008","2011","4","$1,742,000","$435,500","0.38%","$37,000","","","",""
"Mike Wallace","WR","PIT                  PIT","22","2009","2011","3","$1,740,500","$580,167","0.47%","$555,550","","$555,550","$1,260,550","$1,785,550"
"Marko Mitchell","WR","WAS                  WAS","23","2009","2012","4","$1,739,500","$434,875","0.35%","$43,500","","","$748,500","$748,500"
"Jordan Kent","WR","SEA                  SEA","22","2007","2010","4","$1,737,750","$434,438","0.40%","$72,750","","","",""
"Jonathan Orr","WR","TEN                  TEN","22","2006","2009","4","$1,723,000","$430,750","0.42%","$113,000","$113,000","$113,000","",""
"John Broussard","WR","JAX                  JAX","23","2007","2010","4","$1,714,850","$428,713","0.39%","$49,850","","","$334,850","$334,850"
"Chandler Williams","WR","MIN                  MIN","21","2007","2010","4","$1,710,750","$427,688","0.39%","$45,750","","","",""
"Syndric Steptoe","WR","CLE                  CLE","22","2007","2010","4","$1,710,500","$427,625","0.39%","$45,500","","","$295,000","$295,000"
"Adam Jennings","WR","ATL                  ATL","23","2006","2009","4","$1,704,400","$426,100","0.42%","$94,400","$94,400","$94,400","$729,400","$1,174,400"
"Jeff Webb","WR","KC                  KC","23","2006","2009","4","$1,703,000","$425,750","0.42%","$93,000","$93,000","$93,000","$728,000","$1,173,000"
"Antonio Freeman","WR","PHI                  PHI","29","2002","2002","1","$1,700,000","$1,700,000","2.39%","","","","$900,000","$900,000"
"Chansi Stuckey","WR","NYJ                  NYJ","23","2007","2010","4","$1,699,775","$424,944","0.39%","$34,775","","$34,775","$536,088","$996,088"
"Mike Hass","WR","NO                  NO","22","2006","2009","4","$1,695,875","$423,969","0.42%","$85,875","","","",""
"Yamon Figurs","WR","BAL                  BAL","24","2007","2009","3","$1,693,500","$564,500","0.52%","$578,500","$578,500","$578,500","$1,233,500","$1,693,500"
"Dexter Jackson","WR","TB                  TB","22","2009","2011","4","$1,689,000","$422,250","0.34%","$928,000","","","$1,608,000","$2,078,000"
"Devin Aromashodu","WR","MIA                  MIA","21","2006","2009","4","$1,660,025","$415,006","0.41%","$45,025","","","$635,000","$635,000"
"Bennie Brazell","WR","CIN                  CIN","23","2006","2009","4","$1,655,500","$413,875","0.41%","$45,500","$45,500","$45,500","$510,500","$510,500"
"Ben Obomanu","WR","SEA                  SEA","22","2006","2009","4","$1,646,000","$411,500","0.40%","$36,000","$36,000","$36,000","$400,900","$615,900"
"Maurice Stovall","WR","TB                  TB","20","2006","2009","4","$1,640,000","$410,000","0.40%","$640,000","$640,000","$640,000","$1,275,000","$1,720,000"
"Kevin Curtis","WR","STL                  STL","27","2006","2006","1","$1,573,000","$1,573,000","1.54%","","","","$1,573,000","$1,573,000"
"Malcom Floyd","WR","SD                  SD","27","2009","2009","1","$1,545,000","$1,545,000","1.26%","","","","$1,545,000","$1,545,000"
"Lance Moore","WR","NO                  NO","25","2009","2009","1","$1,545,000","$1,545,000","1.26%","","","","$1,545,000","$1,545,000"
"Sam Hurd","WR","DAL                  DAL","23","2009","2009","1","$1,545,000","$1,545,000","1.26%","","","","",""
"Miles Austin","WR","DAL                  DAL","24","2009","2009","1","$1,545,000","$1,545,000","1.26%","","","","$1,545,000","$1,545,000"
"Willie Reid","WR","PIT                  PIT","23","2006","2008","3","$1,534,000","$511,333","0.50%","$453,100","$453,100","$453,100","$1,088,100","$1,088,100"
"Justin Gage","WR","CHI                  CHI","21","2003","2006","4","$1,523,200","$380,800","0.51%","$153,200","$153,200","$153,200","$683,200","$1,063,200"
"Rasheed Marshall","WR","SF                  SF","23","2005","2008","4","$1,521,000","$380,250","0.44%","$136,000","","$136,000","",""
"Marcus Smith","WR","BAL                  BAL","22","2008","2010","3","$1,519,125","$506,375","0.44%","$369,125","","$369,125","$1,049,125","$1,519,125"
"Nate Burleson","WR","MIN                  MIN","21","2003","2005","3","$1,493,000","$497,667","0.66%","$529,000","$529,000","$529,000","$1,059,000","$1,439,000"
"Jamaar Taylor","WR","NYG                  NYG","","2004","2007","4","$1,480,000","$370,000","0.46%","$100,000","$100,000","$100,000","$635,000","$1,020,000"
"Keenan Burton","WR","STL                  STL","23","2008","2010","3","$1,459,000","$486,333","0.42%","$309,000","","","$989,000","$989,000"
"Kelley Washington","WR","CIN                  CIN","23","2003","2005","3","$1,447,000","$482,333","0.64%","$537,000","$537,000","$537,000","$1,067,000","$1,447,000"
"Marcus Maxwell","WR","SF                  SF","21","2005","2008","4","$1,444,164","$361,041","0.42%","$59,164","","$59,164","",""
"Derrick Hamilton","WR","SF                  SF","22","2004","2006","3","$1,443,800","$481,267","0.60%","$523,800","$523,800","$523,800","$1,058,800","$1,443,800"
"Kevin Curtis","WR","STL                  STL","24","2003","2005","3","$1,431,000","$477,000","0.64%","$521,000","$521,000","$521,000","$1,051,000","$1,431,000"
"Harry Williams","WR","NYJ                  NYJ","22","2005","2008","4","$1,429,250","$357,313","0.42%","$44,250","","$44,250","",""
"Nate Washington","WR","PIT                  PIT","24","2008","2008","1","$1,417,000","$1,417,000","1.22%","","","","$1,417,000","$1,417,000"
"Devard Darling","WR","BAL                  BAL","21","2004","2006","3","$1,415,000","$471,667","0.59%","$495,000","$495,000","$495,000","$935,000","$1,360,000"
"Demetrius Williams","WR","BAL                  BAL","22","2006","2008","3","$1,415,000","$471,667","0.46%","$335,000","","","$970,000","$1,415,000"
"Peter Warrick","WR","SEA                  SEA","27","2005","2005","1","$1,400,000","$1,400,000","1.64%","$500,000","","","$1,400,000","$1,400,000"
"Steve Smith","WR","CAR                  CAR","21","2001","2003","3","$1,398,000","$466,000","0.69%","$500,000","","$500,000","$1,009,000","$1,398,000"
"Devin Aromashodu","WR","CHI                  CHI","23","2008","2010","3","$1,375,000","$458,333","0.40%","","","","$830,000","$1,375,000"
"Kenneth Moore","WR","DET                  DET","","2008","2010","3","$1,308,000","$436,000","0.38%","$158,000","","","",""
"D.J. Hackett","WR","SEA                  SEA","25","2007","2007","1","$1,300,000","$1,300,000","1.19%","","","","$1,300,000","$1,300,000"
"Ernest Wilford","WR","JAX                  JAX","27","2007","2007","1","$1,300,000","$1,300,000","1.19%","","","","$1,300,000","$1,300,000"
"Eric Crouch","WR","STL                  STL","23","2002","2004","3","$1,300,000","$433,333","0.61%","$395,000","$395,000","$395,000","$525,000","$905,000"
"Drew Carter","WR","CAR                  CAR","25","2007","2007","1","$1,300,000","$1,300,000","1.19%","","","","$1,300,000","$1,300,000"
"Laveranues Coles","WR","NYJ                  NYJ","22","2000","2002","3","$1,276,000","$425,333","0.68%","$450,000","","$450,000","$941,000","$1,316,000"
"Jabar Gaffney","WR","NE                  NE","27","2008","2008","1","$1,275,000","$1,275,000","1.10%","$500,000","$500,000","$500,000","$1,275,000","$1,275,000"
"Quinten Lawrence","WR","KC                  KC","24","2009","2011","3","$1,275,000","$425,000","0.35%","$90,000","","","",""
"Jerome Mathis","WR","HOU                  HOU","21","2005","2007","3","$1,261,000","$420,333","0.49%","$336,000","","$336,000","$916,000","$1,351,000"
"Steve Breaston","WR","ARI                  ARI","23","2007","2009","3","$1,256,250","$418,750","0.38%","$141,250","","$141,250","$796,250","$1,256,250"
"Samie Parker","WR","KC                  KC","22","2004","2006","3","$1,253,000","$417,667","0.52%","$333,000","$333,000","$333,000","$868,000","$1,293,000"
"Craphonso Thorpe","WR","KC                  KC","21","2005","2007","3","$1,250,000","$416,667","0.49%","$325,000","","$325,000","",""
"Eric Weems","WR","ATL                  ATL","22","2008","2010","3","$1,246,840","$415,613","0.36%","","","","$489,117","$959,117"
"Chase Lyman","WR","NO                  NO","22","2005","2007","3","$1,243,000","$414,333","0.48%","$318,000","$318,000","$318,000","$548,000","$548,000"
"Danny Amendola","WR","STL                  STL","23","2009","2011","3","$1,230,000","$410,000","0.33%","","","","$668,529","$668,529"
"Kevin Robinson","WR","KC                  KC","23","2008","2010","3","$1,223,400","$407,800","0.35%","$73,400","","","$318,106","$318,106"
"Fred Gibson","WR","PIT                  PIT","23","2005","2007","3","$1,221,000","$407,000","0.48%","$296,000","","$296,000","",""
"Marques Hagans","WR","STL                  STL","23","2006","2008","3","$1,218,000","$406,000","0.40%","$138,000","","","",""
"Ernest Wilford","WR","JAX                  JAX","24","2004","2006","3","$1,215,000","$405,000","0.50%","$295,000","$295,000","$295,000","$830,000","$1,255,000"
"Derek Hagan","WR","NYG                  NYG","23","2008","2009","2","$1,195,000","$597,500","0.52%","","","","",""
"Justin Harper","WR","BAL                  BAL","18","2008","2010","3","$1,194,000","$398,000","0.34%","$44,000","","$44,000","$72,941","$72,941"
"Adrian Arrington","WR","NO                  NO","22","2008","2010","3","$1,183,375","$394,458","0.34%","$333,750","$333,750","$333,750","$918,750","$918,750"
"Jabar Gaffney","WR","NE                  NE","25","2006","2007","2","$1,180,000","$590,000","0.58%","","","","$1,205,000","$1,205,000"
"Dallas Baker","WR","PIT                  PIT","24","2007","2009","3","$1,154,750","$384,917","0.35%","$39,750","","","",""
"Chris Henry","WR","CIN                  CIN","24","2008","2009","2","$1,150,000","$575,000","0.50%","$10,000","$10,000","$10,000","$1,027,647","$1,027,647"
"Derek Stanley","WR","STL                  STL","21","2007","2009","3","$1,142,900","$380,967","0.35%","$27,900","","","",""
"Johnathan Holland","WR","OAK                  OAK","21","2007","2009","3","$1,140,000","$380,000","0.35%","$25,000","$25,000","$25,000","$215,000","$215,000"
"Brandon Lloyd","WR","SF                  SF","21","2003","2005","3","$1,137,000","$379,000","0.51%","$227,000","","$227,000","$757,000","$1,137,000"
"Troy Walters","WR","IND                  IND","25","2002","2004","2","$1,135,000","$567,500","0.80%","$150,000","","","$975,000","$1,510,000"
"Onrea Jones","WR","HOU                  HOU","23","2007","2009","3","$1,131,000","$377,000","0.35%","$16,000","","$16,000","",""
"Kevin McMahan","WR","OAK                  OAK","22","2006","2008","3","$1,104,900","$368,300","0.36%","$24,900","","","",""
"David Anderson","WR","HOU                  HOU","22","2006","2008","3","$1,104,700","$368,233","0.36%","$24,700","$24,700","$24,700","$659,700","$1,104,700"
"Marques Colston","WR","NO                  NO","22","2006","2008","3","$1,104,600","$368,200","0.36%","$24,600","","$24,600","$659,600","$1,159,600"
"Terrance Copper","WR","NO                  NO","24","2007","2007","1","$1,100,000","$1,100,000","1.01%","$350,000","","","",""
"Miles Austin","WR","DAL                  DAL","21","2006","2008","3","$1,096,400","$365,467","0.36%","$16,400","","$16,400","$651,400","$1,096,400"
"Sam Hurd","WR","DAL                  DAL","20","2006","2008","3","$1,090,000","$363,333","0.36%","$10,000","","$10,000","",""
"Larry Brackins","WR","TB                  TB","22","2005","2007","3","$1,048,500","$349,500","0.41%","$123,500","","$123,500","",""
"Maurice Mann","WR","CIN                  CIN","21","2004","2006","3","$1,039,500","$346,500","0.43%","$119,500","$119,500","$119,500","",""
"Greg Lewis","WR","PHI                  PHI","22","2003","2004","2","$1,030,500","$515,250","0.69%","","","","",""
"D.J. Hackett","WR","SEA                  SEA","22","2004","2006","3","$1,027,750","$342,583","0.43%","$112,750","$112,750","$112,750","$647,750","$1,072,750"
"Drew Carter","WR","CAR                  CAR","22","2004","2006","3","$1,025,250","$341,750","0.42%","$105,250","$105,250","$105,250","$545,250","$970,250"
"David Patten","WR","NO                  NO","32","2007","2007","1","$1,020,000","$1,020,000","0.94%","$200,000","$200,000","$200,000","$1,020,000","$1,020,000"
"Rashied Davis","WR","CHI                  CHI","25","2005","2007","3","$1,015,000","$338,333","0.40%","","","","",""
"Ruvell Martin","WR","GB                  GB","26","2009","2009","1","$1,010,000","$1,010,000","0.82%","","","","$1,010,000","$1,010,000"
"Demetrius Williams","WR","BAL                  BAL","25","2009","2009","1","$1,010,000","$1,010,000","0.82%","","","","$1,010,000","$1,010,000"
"Chad Owens","WR","JAX                  JAX","22","2005","2007","3","$1,003,000","$334,333","0.39%","$78,000","","$78,000","",""
