contractRowId,playerName,playerKey,playerId,pfrId,pairId,termModelId,aavModelId,ageAtSigning,yearsExpAtSigning,prevSignedTeam,expectedTerm,modalTerm,modalTermProb,expectedAavPerc,expectedAav,modalAavPerc,modalAav,impliedCap2026,predictedTerm,.pred_1,.pred_2,.pred_3,.pred_4,.pred_5,prevContractTerm,prevContractAav,prevContractAavPerc,regWeightedTargets,regWeightedReceptions,regWeightedReceivingYards,regWeightedReceivingTds,regWeightedTargetShare,snapWeightedOffensePctMean,ngsWeightedYardsPerTarget,marketPrev1MedianAavPerc,prevContractAavMillions,expectedAavMillions,modalAavMillions
5550,Malik Heath,malik heath,00-0038465,HeatMa00,xgb_pair,term_xgb_final,aavPerc_xgb_final,25,3,GB,1.2453650464303792,1,0.8135584592819214,0.006142075492093754,1852371.9738060527,0.005759228952229023,1736910.3189262133,301587301.5873016,1,0.8135584592819214,0.14386090636253357,0.030215328559279442,0.008387737907469273,0.003977567423135042,3,901333,0.004,9,7.333333333333333,89.66666666666667,0.6666666666666666,0.019484007996002,0.26736596736596735,NA,0.0042,0.901333,1.8523719738060527,1.7369103189262134
5466,Chris Moore,chris moore,00-0032398,MoorCh00,xgb_pair,term_xgb_final,aavPerc_xgb_final,32,10,WAS,1.1009261331055313,1,0.920868456363678,0.006128623758093647,1848315.1016472904,0.005954255349934101,1795727.8039483798,301587301.5873016,1,0.920868456363678,0.06438403576612473,0.009379694238305092,0.003688665572553873,0.0016791720408946276,1,1255000,0.0045,23,11,207,1,0.05324074074074074,0.3538095238095238,NA,0.0042,1.255,1.8483151016472903,1.7957278039483797
5484,Dez Fitzpatrick,dez fitzpatrick,00-0036627,FitzDe00,xgb_pair,term_xgb_final,aavPerc_xgb_final,28,5,LAC,1.1055427846731618,1,0.9112281799316406,0.006058483407662062,1827161.6626282413,0.005938586313277483,1791002.221464638,301587301.5873016,1,0.9112281799316406,0.07679709047079086,0.008450636640191078,0.002252124948427081,0.001272002817131579,1,1030000,0.0037,NA,NA,NA,NA,NA,0.13,NA,0.0042,1.03,1.8271616626282414,1.791002221464638
5486,DJ Chark,dj chark,00-0034777,CharDJ00,xgb_pair,term_xgb_final,aavPerc_xgb_final,29,8,ATL,1.0604442220646888,1,0.9515851140022278,0.005925805307008067,1787147.6322722742,0.005833751056343317,1759385.2392146513,301587301.5873016,1,0.9515851140022278,0.04031195864081383,0.005156732629984617,0.0019659027457237244,9.802763815969229e-4,1,1300000,0.0047,10,4,31,1,0.02036659877800407,0.21714285714285717,NA,0.0042,1.3,1.7871476322722741,1.7593852392146514
5524,JuJu Smith-Schuster,juju smith schuster,00-0033857,SmitJu00,xgb_pair,term_xgb_final,aavPerc_xgb_final,29,9,KC,1.1532505293143913,1,0.891829788684845,0.0057021458623993364,1719694.7838982125,0.005130128003656864,1547181.4614203242,301587301.5873016,1,0.891829788684845,0.07143645733594894,0.02984822727739811,0.005424467846751213,0.001461054547689855,1,1422500,0.0051,38.666666666666664,28,307,1.3333333333333333,0.06979632389468454,0.5370448179271708,7.666666666666667,0.0042,1.4225,1.7196947838982124,1.547181461420324
5571,Robbie Chosen,robbie chosen,00-0032688,AndeRo04,xgb_pair,term_xgb_final,aavPerc_xgb_final,32,10,WAS,1.069648390286602,1,0.945594072341919,0.005682641933849519,1713812.6467165218,0.00555645115673542,1675755.110761476,301587301.5873016,1,0.945594072341919,0.04457490146160126,0.005481053609400988,0.0032886257395148277,0.0010613702470436692,1,1255000,0.0045,7.333333333333333,3.6666666666666665,37,0,0.01623630672926447,0.31611111111111106,NA,0.0042,1.255,1.7138126467165218,1.6757551107614759
5530,K.J. Osborn,k j osborn,00-0036345,OsboKJ00,xgb_pair,term_xgb_final,aavPerc_xgb_final,28,6,WAS,1.0762359077925794,1,0.937720775604248,0.005535096402674114,1669314.7881080662,0.0053986841812729836,1628174.5943521697,301587301.5873016,1,0.937720775604248,0.05241585895419121,0.0067378561943769455,0.0021579796448349953,9.675854234956205e-4,1,1195000,0.0043,18,7,57,1,0.036,0.495,NA,0.0042,1.195,1.669314788108066,1.6281745943521697
5453,Brandon Johnson,brandon johnson,00-0037382,JohnBr23,xgb_pair,term_xgb_final,aavPerc_xgb_final,27,4,PIT,1.1574581080349162,1,0.8627498149871826,0.005338362227409903,1609982.2590601298,0.005115221254527569,1542685.7751749812,301587301.5873016,1,0.8627498149871826,0.12429714947938919,0.007205413654446602,0.0042404779233038425,0.0015071682864800096,1,1100000,0.0039,0.3333333333333333,0.3333333333333333,3,0,7.246376811594203e-4,0.1,NA,0.0042,1.1,1.6099822590601298,1.5426857751749812
5587,Tay Martin,tay martin,00-0037524,MartTa00,xgb_pair,term_xgb_final,aavPerc_xgb_final,28,4,WAS,1.079998639645055,1,0.9351003170013428,0.005241041454846494,1580631.5498743397,0.005104564130306244,1539471.7218383912,301587301.5873016,1,0.9351003170013428,0.055346693843603134,0.00574736762791872,0.002065337263047695,0.0017402966041117907,1,840000,0.003,2,1.6666666666666667,31.666666666666668,0.3333333333333333,0.00440134414493388,0.13333333333333333,NA,0.0042,0.84,1.5806315498743397,1.539471721838391
5572,Robert Woods,robert woods,00-0030431,WoodRo02,xgb_pair,term_xgb_final,aavPerc_xgb_final,33,13,PIT,1.1220730032073334,1,0.9098806977272034,0.005230488861845395,1577449.0218263885,0.0049790977500379086,1501632.6547733375,301587301.5873016,1,0.9098806977272034,0.06523704528808594,0.019149068742990494,0.004394670017063618,0.001338465721346438,1,2000000,0.0072,30,20,203,0,0.05484460694698354,0.37066666666666664,NA,0.0042,2,1.5774490218263886,1.5016326547733376
