contractRowId,playerName,playerKey,playerId,pfrId,ageAtSigning,yearsExpAtSigning,prevSignedTeam,termScenario,aavPercPrediction,impliedCap2026,aavPrediction,aavPredictionMillions,termProbability,pairId,termModelId,aavModelId,weightedAavPercContribution,weightedAavContribution,prevContractTerm,prevContractAav,prevContractAavPerc,regWeightedTargets,regWeightedReceptions,regWeightedReceivingYards,regWeightedReceivingTds,regWeightedTargetShare,snapWeightedOffensePctMean,ngsWeightedYardsPerTarget,marketPrev1MedianAavPerc,prevContractAavMillions
5569,Ray-Ray McCloud,ray ray mccloud,00-0034407,McClRa00,29,8,ATL,1,0.009614108130335808,301587301.5873016,2899492.9281965136,2.8994929281965134,0.9038937091827393,xgb_pair,term_xgb_final,aavPerc_xgb_final,0.008690131858413164,2620833.4176166686,2,2500000,0.0098,39,25.333333333333332,274.6666666666667,0.3333333333333333,0.07307116225365606,0.6370588235294118,7.885057471264368,0.0042,2.5
5480,DeAndre Hopkins,deandre hopkins,00-0030564,HopkDe00,33,13,BAL,1,0.013886462897062302,301587301.5873016,4187980.8737172023,4.187980873717202,0.9037455916404724,xgb_pair,term_xgb_final,aavPerc_xgb_final,0.012549829626699038,3784869.2524965354,1,5000000,0.0179,52.666666666666664,33.333333333333336,423.3333333333333,3,0.11647903955596264,0.3833333333333333,7.725,0.0042,5
5537,Keith Kirkwood,keith kirkwood,00-0034317,KirkKe00,31,8,BAL,1,0.0033761444501578808,301587301.5873016,1018202.2944920594,1.0182022944920595,0.90347820520401,xgb_pair,term_xgb_final,aavPerc_xgb_final,0.0030502729283381214,919923.5815622907,1,1170000,0.0042,NA,NA,NA,NA,NA,NA,NA,0.0042,1.17
5556,Michael Gallup,michael gallup,00-0034764,GallMi00,30,8,WAS,1,0.0033761444501578808,301587301.5873016,1018202.2944920594,1.0182022944920595,0.9034733176231384,xgb_pair,term_xgb_final,aavPerc_xgb_final,0.003050256427159087,919918.6050162327,1,1250000,0.0045,NA,NA,NA,NA,NA,NA,NA,0.0042,1.25
5560,Miles Boykin,miles boykin,00-0035703,BoykMi00,29,7,CHI,1,0.0029250504449009895,301587301.5873016,882158.0706844255,0.8821580706844255,0.901328444480896,xgb_pair,term_xgb_final,aavPerc_xgb_final,0.0026364311675307617,795114.1616362616,1,1170000,0.0042,NA,NA,NA,NA,NA,NA,NA,0.0042,1.17
5566,Quintez Cephus,quintez cephus,00-0036277,CephQu00,27,6,HOU,1,0.0036475188098847866,301587301.5873016,1100045.3553620786,1.1000453553620786,0.8994843363761902,xgb_pair,term_xgb_final,aavPerc_xgb_final,0.0032808860361288883,989473.5664515697,1,1100000,0.0039,NA,NA,NA,NA,NA,NA,NA,0.0042,1.1
5573,Rondale Moore,rondale moore,00-0036936,MoorRo02,25,5,MIN,1,0.0026296142023056746,301587301.5873016,793058.251489013,0.793058251489013,0.8984892964363098,xgb_pair,term_xgb_final,aavPerc_xgb_final,0.0023626802145285536,712554.3504133733,1,2000000,0.0072,NA,NA,NA,NA,NA,NA,NA,0.0042,2
5528,Juwann Winfree,juwann winfree,00-0035593,WinfJu00,29,7,HOU,1,0.0031588529236614704,301587301.5873016,952669.9293582214,0.9526699293582214,0.8984852433204651,xgb_pair,term_xgb_final,aavPerc_xgb_final,0.0028381827377295388,855959.8732835118,1,1170000,0.0042,NA,NA,NA,NA,NA,NA,NA,0.0042,1.17
5559,Mike Woods,mike woods,00-0037300,WoodMi00,26,4,CLE,1,0.008360227569937706,301587301.5873016,2521338.4734732765,2.5213384734732767,0.8982052206993103,xgb_pair,term_xgb_final,aavPerc_xgb_final,0.007509200049552356,2264679.3800237263,4,957072,0.0046,17,7,65,0,0.02681388012618296,0.838,NA,0.0042,0.957072
5591,Tim Patrick,tim patrick,00-0033375,PatrTi00,32,9,DET,1,0.0071343062445521355,301587301.5873016,2151616.168991914,2.151616168991914,0.8937543630599976,xgb_pair,term_xgb_final,aavPerc_xgb_final,0.006376317333474657,1923016.3386669601,1,2500000,0.009,30.666666666666668,21,256,3,0.05734751961821242,0.40895833333333337,NA,0.0042,2.5
